=== INICIANDO AUDITORÍA JUSTA: 2026-01-07 20:01:39 ===
[SISTEMA] 60 casos cargados para evaluación.

[+] 'alexis' cargado. Impacto neto: 1348.0 KB
[+] 'diego' cargado. Impacto neto: 50928.0 KB
[+] 'fernando' cargado. Impacto neto: 65572.0 KB

[SISTEMA] Iniciando fase de Warm-up (Calentamiento de CPU)...
[SISTEMA] Procesando 60 frases en orden aleatorio...

=============================================================================================================================
CANDIDATO            | ÉXITO   | NEGATIVOS  | LATENCIA     | RAM        | TECH
-----------------------------------------------------------------------------------------------------------------------------
alexis               |  40.0% | 7/12       |    1.23 ms | 1348.0 KB | PKL
diego                |  36.7% | 12/12       |    1.49 ms | 50928.0 KB | PKL
fernando             |  20.0% | 12/12       |  103.93 ms | 65572.0 KB | Keras
-----------------------------------------------------------------------------------------------------------------------------
LEYENDA: [ OK ] = Acierto | [!!!!] = Fallo. 
Logs en: data/results/reports/models_audit_evaluation

DETALLE DE EJECUCIÓN COMPARATIVO (POR FRASE):
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
NRO | REAL       | COMENTARIO      | SUGIRIÓ    | CANDIDATO    | PREDICHO     | RESULTADO  | CANDIDATO    | PREDICHO     | RESULTADO  | CANDIDATO    | PREDICHO     | RESULTADO  |
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
989 | POSITIVO   | el dpto d ve... | ALEXIS     | alexis       | NEGATIVO     | [!!!!]     | diego        | NEGATIVO     | [!!!!]     | fernando     | NEGATIVO     | [!!!!]     |
990 | NEUTRO     | la version d... | ALEXIS     | alexis       | POSITIVO     | [!!!!]     | diego        | NEGATIVO     | [!!!!]     | fernando     | NEGATIVO     | [!!!!]     |
991 | POSITIVO   | el colchonn ... | ALEXIS     | alexis       | NEGATIVO     | [!!!!]     | diego        | NEGATIVO     | [!!!!]     | fernando     | NEGATIVO     | [!!!!]     |
992 | NEGATIVO   | el soporte e... | ALEXIS     | alexis       | NEGATIVO     | [ OK ]     | diego        | NEGATIVO     | [ OK ]     | fernando     | NEGATIVO     | [ OK ]     |
993 | POSITIVO   | me volaron e... | ALEXIS     | alexis       | POSITIVO     | [ OK ]     | diego        | NEGATIVO     | [!!!!]     | fernando     | NEGATIVO     | [!!!!]     |
994 | NEUTRO     | el dpto d rr... | ALEXIS     | alexis       | NEGATIVO     | [!!!!]     | diego        | NEGATIVO     | [!!!!]     | fernando     | NEGATIVO     | [!!!!]     |
995 | POSITIVO   | la calidad d... | ALEXIS     | alexis       | POSITIVO     | [ OK ]     | diego        | POSITIVO     | [ OK ]     | fernando     | NEGATIVO     | [!!!!]     |
996 | NEGATIVO   | el equipo es... | ALEXIS     | alexis       | NEGATIVO     | [ OK ]     | diego        | NEGATIVO     | [ OK ]     | fernando     | NEGATIVO     | [ OK ]     |
997 | POSITIVO   | el packaging... | ALEXIS     | alexis       | POSITIVO     | [ OK ]     | diego        | POSITIVO     | [ OK ]     | fernando     | NEGATIVO     | [!!!!]     |
