=== INICIANDO AUDITORÍA JUSTA: 2026-01-07 18:12:02 ===
[SISTEMA] 60 casos cargados para evaluación.

[+] 'diego' cargado. Impacto neto: 51624.0 KB
[+] 'alexis' cargado. Impacto neto: 4.0 KB
[+] 'fernando' cargado. Impacto neto: 67036.0 KB

[SISTEMA] Iniciando fase de Warm-up (Calentamiento de CPU)...
[SISTEMA] Procesando 60 frases en orden aleatorio...

=============================================================================================================================
CANDIDATO            | ÉXITO   | NEGATIVOS  | LATENCIA     | RAM        | TECH
-----------------------------------------------------------------------------------------------------------------------------
diego                |  30.0% | 11/12       |    0.82 ms | 51624.0 KB | PKL
alexis               |  41.7% | 8/12       |    0.62 ms |    4.0 KB | PKL
fernando             |  20.0% | 12/12       |   50.53 ms | 67036.0 KB | Keras
-----------------------------------------------------------------------------------------------------------------------------
LEYENDA: [ OK ] = Acierto | [!!!!] = Fallo. 
Logs en: /home/degops/Projects/Repositorios/repo_NoCountryChallenges/Hackathon_Feelings_API/root/sentiment-api-G68/ml-python/data/results/reports/models_audit_evaluation

DETALLE DE EJECUCIÓN COMPARATIVO (POR FRASE):
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
NRO | REAL       | COMENTARIO      | SUGIRIÓ    | CANDIDATO    | PREDICHO     | RESULTADO  | CANDIDATO    | PREDICHO     | RESULTADO  | CANDIDATO    | PREDICHO     | RESULTADO  |
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
529 | POSITIVO   | el setup d l... | ALEXIS     | diego        | NEGATIVO     | [!!!!]     | alexis       | POSITIVO     | [ OK ]     | fernando     | NEGATIVO     | [!!!!]     |
530 | NEUTRO     | la version e... | ALEXIS     | diego        | NEGATIVO     | [!!!!]     | alexis       | POSITIVO     | [!!!!]     | fernando     | NEGATIVO     | [!!!!]     |
531 | POSITIVO   | la atencion ... | ALEXIS     | diego        | NEGATIVO     | [!!!!]     | alexis       | POSITIVO     | [ OK ]     | fernando     | NEGATIVO     | [!!!!]     |
532 | NEGATIVO   | el soporte e... | ALEXIS     | diego        | NEGATIVO     | [ OK ]     | alexis       | NEGATIVO     | [ OK ]     | fernando     | NEGATIVO     | [ OK ]     |
533 | POSITIVO   | me volaron l... | ALEXIS     | diego        | NEGATIVO     | [!!!!]     | alexis       | NEGATIVO     | [!!!!]     | fernando     | NEGATIVO     | [!!!!]     |
534 | NEUTRO     | el dpto tecn... | ALEXIS     | diego        | NEGATIVO     | [!!!!]     | alexis       | NEGATIVO     | [!!!!]     | fernando     | NEGATIVO     | [!!!!]     |
535 | POSITIVO   | la calidad d... | ALEXIS     | diego        | NEGATIVO     | [!!!!]     | alexis       | NEGATIVO     | [!!!!]     | fernando     | NEGATIVO     | [!!!!]     |
536 | NEGATIVO   | el equipo es... | ALEXIS     | diego        | NEGATIVO     | [ OK ]     | alexis       | NEGATIVO     | [ OK ]     | fernando     | NEGATIVO     | [ OK ]     |
537 | POSITIVO   | el unboxing ... | ALEXIS     | diego        | POSITIVO     | [ OK ]     | alexis       | POSITIVO     | [ OK ]     | fernando     | NEGATIVO     | [!!!!]     |
538 | NEUTRO     | la clave dl ... | ALEXIS     | diego        | NEGATIVO     | [!!!!]     | alexis       | NEGATIVO     | [!!!!]     | fernando     | NEGATIVO     | [!!!!]     |
539 | POSITIVO   | la duracion ... | ALEXIS     | diego        | NEGATIVO     | [!!!!]     | alexis       | NEGATIVO     | [!!!!]     | fernando     | NEGATIVO     | [!!!!]     |
540 | NEGATIVO   | la señal es ... | ALEXIS     | diego        | NEGATIVO     | [ OK ]     | alexis       | NEGATIVO     | [ OK ]     | fernando     | NEGATIVO     | [ OK ]     |
