=== INICIANDO AUDITORÍA JUSTA: 2026-01-07 19:57:56 ===
[SISTEMA] 100 casos cargados para evaluación.

[+] 'diego' cargado. Impacto neto: 51748.0 KB
[+] 'alexis' cargado. Impacto neto: 4.0 KB
[+] 'fernando' cargado. Impacto neto: 66116.0 KB

[SISTEMA] Iniciando fase de Warm-up (Calentamiento de CPU)...
[SISTEMA] Procesando 100 frases en orden aleatorio...

=============================================================================================================================
CANDIDATO            | ÉXITO   | NEGATIVOS  | LATENCIA     | RAM        | TECH
-----------------------------------------------------------------------------------------------------------------------------
diego                |  35.0% | 21/21       |    1.47 ms | 51748.0 KB | PKL
alexis               |  43.0% | 13/21       |    1.15 ms |    4.0 KB | PKL
fernando             |  21.0% | 21/21       |  106.98 ms | 66116.0 KB | Keras
-----------------------------------------------------------------------------------------------------------------------------
LEYENDA: [ OK ] = Acierto | [!!!!] = Fallo. 
Logs en: data/results/reports/models_audit_evaluation

DETALLE DE EJECUCIÓN COMPARATIVO (POR FRASE):
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
NRO | REAL       | COMENTARIO      | SUGIRIÓ    | CANDIDATO    | PREDICHO     | RESULTADO  | CANDIDATO    | PREDICHO     | RESULTADO  | CANDIDATO    | PREDICHO     | RESULTADO  |
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
889 | POSITIVO   | el dpto d ve... | ALEXIS     | diego        | NEGATIVO     | [!!!!]     | alexis       | NEGATIVO     | [!!!!]     | fernando     | NEGATIVO     | [!!!!]     |
890 | NEUTRO     | la version d... | ALEXIS     | diego        | NEGATIVO     | [!!!!]     | alexis       | POSITIVO     | [!!!!]     | fernando     | NEGATIVO     | [!!!!]     |
891 | POSITIVO   | el colchonn ... | ALEXIS     | diego        | NEGATIVO     | [!!!!]     | alexis       | NEGATIVO     | [!!!!]     | fernando     | NEGATIVO     | [!!!!]     |
892 | NEGATIVO   | el soporte e... | ALEXIS     | diego        | NEGATIVO     | [ OK ]     | alexis       | NEGATIVO     | [ OK ]     | fernando     | NEGATIVO     | [ OK ]     |
893 | POSITIVO   | me volaron e... | ALEXIS     | diego        | NEGATIVO     | [!!!!]     | alexis       | POSITIVO     | [ OK ]     | fernando     | NEGATIVO     | [!!!!]     |
894 | NEUTRO     | el dpto d rr... | ALEXIS     | diego        | NEGATIVO     | [!!!!]     | alexis       | NEGATIVO     | [!!!!]     | fernando     | NEGATIVO     | [!!!!]     |
895 | POSITIVO   | la calidad d... | ALEXIS     | diego        | POSITIVO     | [ OK ]     | alexis       | POSITIVO     | [ OK ]     | fernando     | NEGATIVO     | [!!!!]     |
896 | NEGATIVO   | el equipo es... | ALEXIS     | diego        | NEGATIVO     | [ OK ]     | alexis       | NEGATIVO     | [ OK ]     | fernando     | NEGATIVO     | [ OK ]     |
897 | POSITIVO   | el packaging... | ALEXIS     | diego        | POSITIVO     | [ OK ]     | alexis       | POSITIVO     | [ OK ]     | fernando     | NEGATIVO     | [!!!!]     |
