=== INICIANDO AUDITORÍA JUSTA: 2026-01-07 18:05:00 ===
[SISTEMA] 25 casos cargados para evaluación.

[+] 'alexis' cargado. Impacto neto: 1344.0 KB
[+] 'fernando' cargado. Impacto neto: 69596.0 KB
[+] 'diego' cargado. Impacto neto: 55928.0 KB

[SISTEMA] Iniciando fase de Warm-up (Calentamiento de CPU)...
[SISTEMA] Procesando 25 frases en orden aleatorio...

=============================================================================================================================
CANDIDATO            | ÉXITO   | NEGATIVOS  | LATENCIA     | RAM        | TECH
-----------------------------------------------------------------------------------------------------------------------------
alexis               |  28.0% | 2/2        |    0.67 ms | 1344.0 KB | PKL
fernando             |   8.0% | 2/2        |   52.41 ms | 69596.0 KB | Keras
diego                |  20.0% | 2/2        |    0.77 ms | 55928.0 KB | PKL
-----------------------------------------------------------------------------------------------------------------------------
LEYENDA: [ OK ] = Acierto | [!!!!] = Fallo. Logs en: /home/degops/Projects/Repositorios/repo_NoCountryChallenges/Hackathon_Feelings_API/root/sentiment-api-G68/ml-python/data/results/reports/models_audit_evaluation

DETALLE DE EJECUCIÓN COMPARATIVO (POR FRASE):
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
NRO | REAL       | COMENTARIO      | SUGIRIÓ    | CANDIDATO    | PREDICHO     | RESULTADO  | CANDIDATO    | PREDICHO     | RESULTADO  | CANDIDATO    | PREDICHO     | RESULTADO  |
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
454 | POSITIVO   | el setup q a... | ALEXIS     | alexis       | NEGATIVO     | [!!!!]     | fernando     | NEGATIVO     | [!!!!]     | diego        | NEGATIVO     | [!!!!]     |
455 | NEUTRO     | la version d... | ALEXIS     | alexis       | POSITIVO     | [!!!!]     | fernando     | NEGATIVO     | [!!!!]     | diego        | NEGATIVO     | [!!!!]     |
456 | POSITIVO   | la atencion ... | ALEXIS     | alexis       | POSITIVO     | [ OK ]     | fernando     | NEGATIVO     | [!!!!]     | diego        | NEGATIVO     | [!!!!]     |
457 | POSITIVO   | me volaron l... | ALEXIS     | alexis       | NEGATIVO     | [!!!!]     | fernando     | NEGATIVO     | [!!!!]     | diego        | NEGATIVO     | [!!!!]     |
458 | NEUTRO     | el dpto de r... | ALEXIS     | alexis       | NEGATIVO     | [!!!!]     | fernando     | NEGATIVO     | [!!!!]     | diego        | NEGATIVO     | [!!!!]     |
459 | POSITIVO   | la calidad d... | ALEXIS     | alexis       | POSITIVO     | [ OK ]     | fernando     | NEGATIVO     | [!!!!]     | diego        | NEGATIVO     | [!!!!]     |
460 | POSITIVO   | el packaging... | ALEXIS     | alexis       | NEGATIVO     | [!!!!]     | fernando     | NEGATIVO     | [!!!!]     | diego        | POSITIVO     | [ OK ]     |
461 | NEUTRO     | la contra d ... | ALEXIS     | alexis       | POSITIVO     | [!!!!]     | fernando     | NEGATIVO     | [!!!!]     | diego        | NEGATIVO     | [!!!!]     |
462 | NEGATIVO   | el servicio ... | ALEXIS     | alexis       | NEGATIVO     | [ OK ]     | fernando     | NEGATIVO     | [ OK ]     | diego        | NEGATIVO     | [ OK ]     |
